"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-02","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","-1430","","","","0"
"2023-02","Canada","2016A000011124","Renewable fuels","Inter-product transfers","Terajoules","283","units","0","v1275476816","1.8.5","0","","","","0"
"2023-02","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","12","","","","0"
"2023-02","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","8223","","","","0"
"2023-02","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","8223","","","","0"
"2023-02","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","413844","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","77775","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","35513","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","38480","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-4404","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Other adjustments","Terajoules","283","units","0","v1206136849","1.9.6","0","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Availability","Terajoules","283","units","0","v1206136850","1.9.7","328699","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136851","1.9.8","7900","","","","0"
"2023-02","Canada","2016A000011124","Secondary energy","Net supply","Terajoules","283","units","0","v1206136852","1.9.11","320798","","","","0"
"2023-02","Canada","2016A000011124","Coke","Production","Terajoules","283","units","0","v1206136853","1.10.1","4584","","","","0"
"2023-02","Canada","2016A000011124","Coke","Exports","Terajoules","283","units","0","v1206136854","1.10.2","24","","","","0"
"2023-02","Canada","2016A000011124","Coke","Imports","Terajoules","283","units","0","v1206136855","1.10.3","855","","","","0"
"2023-02","Canada","2016A000011124","Coke","Stock variation","Terajoules","283","units","0","v1206136856","1.10.4","-404","","","","0"
"2023-02","Canada","2016A000011124","Coke","Inter-product transfers","Terajoules","283","units","0","v1275476814","1.10.5","0","","","","0"
"2023-02","Canada","2016A000011124","Coke","Other adjustments","Terajoules","283","units","0","v1206136857","1.10.6","0","","","","0"
"2023-02","Canada","2016A000011124","Coke","Availability","Terajoules","283","units","0","v1206136858","1.10.7","5819","","","","0"
"2023-02","Canada","2016A000011124","Coke","Net supply","Terajoules","283","units","0","v1206136859","1.10.11","5819","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Production","Terajoules","283","units","0","v1206136860","1.11.1","373534","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Exports","Terajoules","283","units","0","v1206136861","1.11.2","77751","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Imports","Terajoules","283","units","0","v1206136862","1.11.3","34658","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Stock variation","Terajoules","283","units","0","v1206136863","1.11.4","38883","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Inter-product transfers","Terajoules","283","units","0","v1206136864","1.11.5","-4404","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Other adjustments","Terajoules","283","units","0","v1206136865","1.11.6","0","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Availability","Terajoules","283","units","0","v1206136866","1.11.7","287153","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Transformed to electricity","Terajoules","283","units","0","v1206136867","1.11.8","7900","","","","0"
"2023-02","Canada","2016A000011124","Refined petroleum products","Net supply","Terajoules","283","units","0","v1206136868","1.11.11","279253","","","","0"
"2023-02","Canada","2016A000011124","Secondary electricity, thermal","Production","Terajoules","283","units","0","v1206136869","1.12.1","35726","","","","0"
"2023-02","Canada","2016A000011124","Secondary electricity, thermal","Inter-product transfers","Terajoules","283","units","0","v1206136870","1.12.5","","..","","","0"
"2023-02","Canada","2016A000011124","Secondary electricity, thermal","Other adjustments","Terajoules","283","units","0","v1275476815","1.12.6","0","","","","0"
"2023-02","Canada","2016A000011124","Secondary electricity, thermal","Availability","Terajoules","283","units","0","v1567106353","1.12.7","35726","","","","0"
"2023-02","Canada","2016A000011124","Secondary electricity, thermal","Net supply","Terajoules","283","units","0","v1567106354","1.12.11","35726","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Exports","Terajoules","283","units","0","v1206136787","1.1.2","1274115","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Imports","Terajoules","283","units","0","v1206136788","1.1.3","344753","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Stock variation","Terajoules","283","units","0","v1206136789","1.1.4","29532","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136790","1.1.5","0","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Other adjustments","Terajoules","283","units","0","v1206136791","1.1.6","-45536","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136792","1.1.8","109241","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Transformed to coke","Terajoules","283","units","0","v1206136793","1.1.9","6298","","","","0"
"2023-03","Canada","2016A000011124","Total primary and secondary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136794","1.1.10","350115","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Production","Terajoules","283","units","0","v1206136795","1.2.1","2112432","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Exports","Terajoules","283","units","0","v1206136796","1.2.2","1187328","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Imports","Terajoules","283","units","0","v1206136797","1.2.3","304160","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Stock variation","Terajoules","283","units","0","v1206136798","1.2.4","-11709","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Inter-product transfers","Terajoules","283","units","0","v1206136799","1.2.5","5410","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Other adjustments","Terajoules","283","units","0","v1206136800","1.2.6","-45536","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Availability","Terajoules","283","units","0","v1206136801","1.2.7","1136969","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Transformed to electricity","Terajoules","283","units","0","v1206136802","1.2.8","103987","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","6298","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","350115","","","","0"
"2023-03","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","682484","","","","0"
"2023-03","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","139041","","","","0"
"2023-03","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","100880","","","","0"
"2023-03","Canada","2016A000011124","Coal","Imports","Terajoules","283","units","0","v1206136808","1.3.3","7000","","","","0"
"2023-03","Canada","2016A000011124","Coal","Stock variation","Terajoules","283","units","0","v1206136809","1.3.4","10821","","","","0"
"2023-03","Canada","2016A000011124","Coal","Inter-product transfers","Terajoules","283","units","0","v1275476811","1.3.5","0","","","","0"
"2023-03","Canada","2016A000011124","Coal","Other adjustments","Terajoules","283","units","0","v1206136810","1.3.6","-12588","","","","0"
"2023-03","Canada","2016A000011124","Coal","Availability","Terajoules","283","units","0","v1206136811","1.3.7","21753","","","","0"
"2023-03","Canada","2016A000011124","Coal","Transformed to electricity","Terajoules","283","units","0","v1206136812","1.3.8","15167","","","","0"
"2023-03","Canada","2016A000011124","Coal","Transformed to coke","Terajoules","283","units","0","v1206136813","1.3.9","6298","","","","0"
"2023-03","Canada","2016A000011124","Coal","Net supply","Terajoules","283","units","0","v1206136814","1.3.11","287","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Production","Terajoules","283","units","0","v1206136815","1.4.1","965658","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Exports","Terajoules","283","units","0","v1206136816","1.4.2","747919","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Imports","Terajoules","283","units","0","v1206136817","1.4.3","158306","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Stock variation","Terajoules","283","units","0","v1206136818","1.4.4","6416","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Inter-product transfers","Terajoules","283","units","0","v1275476812","1.4.5","0","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Other adjustments","Terajoules","283","units","0","v1206136819","1.4.6","-35188","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Availability","Terajoules","283","units","0","v1206136820","1.4.7","334442","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136821","1.4.10","334442","","","","0"
"2023-03","Canada","2016A000011124","Crude oil","Net supply","Terajoules","283","units","0","v1206136822","1.4.11","0","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Production","Terajoules","283","units","0","v1206136823","1.5.1","748015","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Exports","Terajoules","283","units","0","v1206136824","1.5.2","284361","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Imports","Terajoules","283","units","0","v1206136825","1.5.3","119171","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Stock variation","Terajoules","283","units","0","v1206136826","1.5.4","-31184","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Inter-product transfers","Terajoules","283","units","0","v1275476813","1.5.5","0","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Other adjustments","Terajoules","283","units","0","v1206136827","1.5.6","0","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Availability","Terajoules","283","units","0","v1206136828","1.5.7","614009","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Transformed to electricity","Terajoules","283","units","0","v1206136829","1.5.8","88820","","","","0"
"2023-03","Canada","2016A000011124","Natural gas","Net supply","Terajoules","283","units","0","v1206136830","1.5.11","525189","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Production","Terajoules","283","units","0","v1206136831","1.6.1","86242","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Exports","Terajoules","283","units","0","v1206136832","1.6.2","35904","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Imports","Terajoules","283","units","0","v1206136833","1.6.3","8130","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Inter-product transfers","Terajoules","283","units","0","v1206136834","1.6.5","5410","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Other adjustments","Terajoules","283","units","0","v1206136835","1.6.6","0","","","","0"
"2023-03","Canada","2016A000011124","Natural gas liquids","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136836","1.6.10","5916","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Production","Terajoules","283","units","0","v1206136837","1.7.1","168379","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Exports","Terajoules","283","units","0","v1206136838","1.7.2","16646","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Imports","Terajoules","283","units","0","v1206136839","1.7.3","5274","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Inter-product transfers","Terajoules","283","units","0","v1206136840","1.7.5","","..","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Other adjustments","Terajoules","283","units","0","v1206136841","1.7.6","0","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Availability","Terajoules","283","units","0","v1206136842","1.7.7","157007","","","","0"
"2023-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Net supply","Terajoules","283","units","0","v1206136843","1.7.11","157007","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Production","Terajoules","283","units","0","v1212251122","1.8.1","5096","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Exports","Terajoules","283","units","0","v1212251123","1.8.2","1618","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Imports","Terajoules","283","units","0","v1212251124","1.8.3","6279","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","2239","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Inter-product transfers","Terajoules","283","units","0","v1275476816","1.8.5","0","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","2240","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","9758","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","9758","","","","0"
"2023-03","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","455590","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","86787","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","40593","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","41241","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-5410","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Other adjustments","Terajoules","283","units","0","v1206136849","1.9.6","0","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Availability","Terajoules","283","units","0","v1206136850","1.9.7","362745","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136851","1.9.8","5254","","","","0"
"2023-03","Canada","2016A000011124","Secondary energy","Net supply","Terajoules","283","units","0","v1206136852","1.9.11","357491","","","","0"
"2023-03","Canada","2016A000011124","Coke","Production","Terajoules","283","units","0","v1206136853","1.10.1","5132","","","","0"
"2023-03","Canada","2016A000011124","Coke","Exports","Terajoules","283","units","0","v1206136854","1.10.2","2","","","","0"
"2023-03","Canada","2016A000011124","Coke","Imports","Terajoules","283","units","0","v1206136855","1.10.3","831","","","","0"
"2023-03","Canada","2016A000011124","Coke","Stock variation","Terajoules","283","units","0","v1206136856","1.10.4","-894","","","","0"
"2023-03","Canada","2016A000011124","Coke","Inter-product transfers","Terajoules","283","units","0","v1275476814","1.10.5","0","","","","0"
"2023-03","Canada","2016A000011124","Coke","Other adjustments","Terajoules","283","units","0","v1206136857","1.10.6","0","","","","0"
"2023-03","Canada","2016A000011124","Coke","Availability","Terajoules","283","units","0","v1206136858","1.10.7","6854","","","","0"
"2023-03","Canada","2016A000011124","Coke","Net supply","Terajoules","283","units","0","v1206136859","1.10.11","6854","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Production","Terajoules","283","units","0","v1206136860","1.11.1","413248","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Exports","Terajoules","283","units","0","v1206136861","1.11.2","86785","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Imports","Terajoules","283","units","0","v1206136862","1.11.3","39763","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Stock variation","Terajoules","283","units","0","v1206136863","1.11.4","42135","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Inter-product transfers","Terajoules","283","units","0","v1206136864","1.11.5","-5410","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Other adjustments","Terajoules","283","units","0","v1206136865","1.11.6","0","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Availability","Terajoules","283","units","0","v1206136866","1.11.7","318681","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Transformed to electricity","Terajoules","283","units","0","v1206136867","1.11.8","5254","","","","0"
"2023-03","Canada","2016A000011124","Refined petroleum products","Net supply","Terajoules","283","units","0","v1206136868","1.11.11","313427","","","","0"
"2023-03","Canada","2016A000011124","Secondary electricity, thermal","Production","Terajoules","283","units","0","v1206136869","1.12.1","37210","","","","0"
"2023-03","Canada","2016A000011124","Secondary electricity, thermal","Inter-product transfers","Terajoules","283","units","0","v1206136870","1.12.5","","..","","","0"
"2023-03","Canada","2016A000011124","Secondary electricity, thermal","Other adjustments","Terajoules","283","units","0","v1275476815","1.12.6","0","","","","0"
"2023-03","Canada","2016A000011124","Secondary electricity, thermal","Availability","Terajoules","283","units","0","v1567106353","1.12.7","37210","","","","0"
"2023-03","Canada","2016A000011124","Secondary electricity, thermal","Net supply","Terajoules","283","units","0","v1567106354","1.12.11","37210","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Exports","Terajoules","283","units","0","v1206136787","1.1.2","1164639","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Imports","Terajoules","283","units","0","v1206136788","1.1.3","286612","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Stock variation","Terajoules","283","units","0","v1206136789","1.1.4","104582","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136790","1.1.5","0","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Other adjustments","Terajoules","283","units","0","v1206136791","1.1.6","11887","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136792","1.1.8","93421","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Transformed to coke","Terajoules","283","units","0","v1206136793","1.1.9","6412","","","","0"
"2023-04","Canada","2016A000011124","Total primary and secondary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136794","1.1.10","314451","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Production","Terajoules","283","units","0","v1206136795","1.2.1","1925960","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Exports","Terajoules","283","units","0","v1206136796","1.2.2","1083974","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Imports","Terajoules","283","units","0","v1206136797","1.2.3","244207","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Stock variation","Terajoules","283","units","0","v1206136798","1.2.4","76241","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Inter-product transfers","Terajoules","283","units","0","v1206136799","1.2.5","6166","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Other adjustments","Terajoules","283","units","0","v1206136800","1.2.6","11887","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Availability","Terajoules","283","units","0","v1206136801","1.2.7","961651","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Transformed to electricity","Terajoules","283","units","0","v1206136802","1.2.8","89049","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","6412","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","314451","","","","0"
"2023-04","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","554299","","","","0"
"2023-04","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","103402","","","","0"
"2023-04","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","95904","","","","0"
"2023-04","Canada","2016A000011124","Coal","Imports","Terajoules","283","units","0","v1206136808","1.3.3","14611","","","","0"
"2023-04","Canada","2016A000011124","Coal","Stock variation","Terajoules","283","units","0","v1206136809","1.3.4","5296","","","","0"
"2023-04","Canada","2016A000011124","Coal","Other adjustments","Terajoules","283","units","0","v1206136810","1.3.6","10222","","","","0"
"2023-04","Canada","2016A000011124","Coal","Availability","Terajoules","283","units","0","v1206136811","1.3.7","27036","","","","0"
"2023-04","Canada","2016A000011124","Coal","Transformed to electricity","Terajoules","283","units","0","v1206136812","1.3.8","20301","","","","0"
"2023-04","Canada","2016A000011124","Coal","Transformed to coke","Terajoules","283","units","0","v1206136813","1.3.9","6412","","","","0"
"2023-04","Canada","2016A000011124","Coal","Net supply","Terajoules","283","units","0","v1206136814","1.3.11","323","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Production","Terajoules","283","units","0","v1206136815","1.4.1","875799","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Exports","Terajoules","283","units","0","v1206136816","1.4.2","697262","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Imports","Terajoules","283","units","0","v1206136817","1.4.3","126700","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Stock variation","Terajoules","283","units","0","v1206136818","1.4.4","7911","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Other adjustments","Terajoules","283","units","0","v1206136819","1.4.6","2873","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Availability","Terajoules","283","units","0","v1206136820","1.4.7","300198","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136821","1.4.10","300199","","","","0"
"2023-04","Canada","2016A000011124","Crude oil","Net supply","Terajoules","283","units","0","v1206136822","1.4.11","0","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Production","Terajoules","283","units","0","v1206136823","1.5.1","717301","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Exports","Terajoules","283","units","0","v1206136824","1.5.2","245540","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Imports","Terajoules","283","units","0","v1206136825","1.5.3","80968","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Stock variation","Terajoules","283","units","0","v1206136826","1.5.4","62881","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Other adjustments","Terajoules","283","units","0","v1206136827","1.5.6","0","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Availability","Terajoules","283","units","0","v1206136828","1.5.7","489848","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Transformed to electricity","Terajoules","283","units","0","v1206136829","1.5.8","68748","","","","0"
"2023-04","Canada","2016A000011124","Natural gas","Net supply","Terajoules","283","units","0","v1206136830","1.5.11","421100","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Production","Terajoules","283","units","0","v1206136831","1.6.1","80684","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Exports","Terajoules","283","units","0","v1206136832","1.6.2","26995","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Imports","Terajoules","283","units","0","v1206136833","1.6.3","6499","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Inter-product transfers","Terajoules","283","units","0","v1206136834","1.6.5","6166","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Other adjustments","Terajoules","283","units","0","v1206136835","1.6.6","0","","","","0"
"2023-04","Canada","2016A000011124","Natural gas liquids","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136836","1.6.10","2560","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Production","Terajoules","283","units","0","v1206136837","1.7.1","144439","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Exports","Terajoules","283","units","0","v1206136838","1.7.2","16866","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Imports","Terajoules","283","units","0","v1206136839","1.7.3","5303","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Inter-product transfers","Terajoules","283","units","0","v1206136840","1.7.5","","..","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Other adjustments","Terajoules","283","units","0","v1206136841","1.7.6","0","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Availability","Terajoules","283","units","0","v1206136842","1.7.7","132876","","","","0"
"2023-04","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Net supply","Terajoules","283","units","0","v1206136843","1.7.11","132876","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Production","Terajoules","283","units","0","v1212251122","1.8.1","4334","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Exports","Terajoules","283","units","0","v1212251123","1.8.2","1407","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Imports","Terajoules","283","units","0","v1212251124","1.8.3","10126","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","153","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","-1208","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","11693","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","11693","","","","0"
"2023-04","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","410917","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","80665","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","42404","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","28342","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-6166","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Other adjustments","Terajoules","283","units","0","v1206136849","1.9.6","0","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Availability","Terajoules","283","units","0","v1206136850","1.9.7","338149","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136851","1.9.8","4372","","","","0"
"2023-04","Canada","2016A000011124","Secondary energy","Net supply","Terajoules","283","units","0","v1206136852","1.9.11","333777","","","","0"
"2023-04","Canada","2016A000011124","Coke","Production","Terajoules","283","units","0","v1206136853","1.10.1","4988","","","","0"
"2023-04","Canada","2016A000011124","Coke","Exports","Terajoules","283","units","0","v1206136854","1.10.2","311","","","","0"
"2023-04","Canada","2016A000011124","Coke","Imports","Terajoules","283","units","0","v1206136855","1.10.3","2125","","","","0"
"2023-04","Canada","2016A000011124","Coke","Stock variation","Terajoules","283","units","0","v1206136856","1.10.4","-259","","","","0"
"2023-04","Canada","2016A000011124","Coke","Other adjustments","Terajoules","283","units","0","v1206136857","1.10.6","0","","","","0"
"2023-04","Canada","2016A000011124","Coke","Availability","Terajoules","283","units","0","v1206136858","1.10.7","7061","","","","0"
